2025-12-24 14:00:06 | INFO | model_worker | args: Namespace(host='0.0.0.0', port=40001, worker_address='http://127.0.0.1:40001', controller_address='http://127.0.0.1:40000', model_path='/root/autodl-tmp/EarthDial/checkpoints/EarthDial_4B_Methane_UHI', model_name=None, device='cuda', limit_model_concurrency=5, stream_interval=1, load_8bit=False)
2025-12-24 14:00:06 | INFO | model_worker | Loading the model EarthDial_4B_Methane_UHI on worker 939783 ...
2025-12-24 14:00:06 | WARNING | transformers.tokenization_utils_base | Special tokens have been added in the vocabulary, make sure the associated word embeddings are fine-tuned or trained.
2025-12-24 14:00:06 | WARNING | transformers.tokenization_utils_base | Special tokens have been added in the vocabulary, make sure the associated word embeddings are fine-tuned or trained.
2025-12-24 14:00:08 | INFO | stdout | FlashAttention is not installed.
2025-12-24 14:00:08 | INFO | stdout | Warning: Flash Attention is not available, use_flash_attn is set to False.
2025-12-24 14:00:08 | INFO | stdout | Warning: Flash Attention is not available, use_flash_attn is set to False.
2025-12-24 14:00:08 | INFO | stdout | Warning: Flash Attention is not available, use_flash_attn is set to False.
2025-12-24 14:00:08 | INFO | stdout | Warning: Flash Attention is not available, use_flash_attn is set to False.
2025-12-24 14:00:08 | INFO | stdout | Warning: Flash Attention is not available, use_flash_attn is set to False.
2025-12-24 14:00:08 | INFO | stdout | Warning: Flash Attention is not available, use_flash_attn is set to False.
2025-12-24 14:00:08 | INFO | stdout | Warning: Flash Attention is not available, use_flash_attn is set to False.
2025-12-24 14:00:08 | INFO | stdout | Warning: Flash Attention is not available, use_flash_attn is set to False.
2025-12-24 14:00:08 | INFO | stdout | Warning: Flash Attention is not available, use_flash_attn is set to False.
2025-12-24 14:00:08 | INFO | stdout | Warning: Flash Attention is not available, use_flash_attn is set to False.
2025-12-24 14:00:08 | INFO | stdout | Warning: Flash Attention is not available, use_flash_attn is set to False.
2025-12-24 14:00:08 | INFO | stdout | Warning: Flash Attention is not available, use_flash_attn is set to False.
2025-12-24 14:00:08 | INFO | stdout | Warning: Flash Attention is not available, use_flash_attn is set to False.
2025-12-24 14:00:08 | INFO | stdout | Warning: Flash Attention is not available, use_flash_attn is set to False.
2025-12-24 14:00:08 | INFO | stdout | Warning: Flash Attention is not available, use_flash_attn is set to False.
2025-12-24 14:00:08 | INFO | stdout | Warning: Flash Attention is not available, use_flash_attn is set to False.
2025-12-24 14:00:08 | INFO | stdout | Warning: Flash Attention is not available, use_flash_attn is set to False.
2025-12-24 14:00:08 | INFO | stdout | Warning: Flash Attention is not available, use_flash_attn is set to False.
2025-12-24 14:00:08 | INFO | stdout | Warning: Flash Attention is not available, use_flash_attn is set to False.
2025-12-24 14:00:08 | INFO | stdout | Warning: Flash Attention is not available, use_flash_attn is set to False.
2025-12-24 14:00:08 | INFO | stdout | Warning: Flash Attention is not available, use_flash_attn is set to False.
2025-12-24 14:00:08 | INFO | stdout | Warning: Flash Attention is not available, use_flash_attn is set to False.
2025-12-24 14:00:08 | INFO | stdout | Warning: Flash Attention is not available, use_flash_attn is set to False.
2025-12-24 14:00:08 | INFO | stdout | Warning: Flash Attention is not available, use_flash_attn is set to False.
2025-12-24 14:00:08 | ERROR | stderr | Loading checkpoint shards:   0%|                                                                                                                                                                         | 0/2 [00:00<?, ?it/s]
2025-12-24 14:00:09 | ERROR | stderr | Loading checkpoint shards:  50%|████████████████████████████████████████████████████████████████████████████████▌                                                                                | 1/2 [00:00<00:00,  1.23it/s]
2025-12-24 14:00:10 | ERROR | stderr | Loading checkpoint shards: 100%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 2/2 [00:01<00:00,  1.52it/s]
2025-12-24 14:00:10 | ERROR | stderr | Loading checkpoint shards: 100%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 2/2 [00:01<00:00,  1.46it/s]
2025-12-24 14:00:10 | ERROR | stderr | 
2025-12-24 14:00:12 | INFO | model_worker | Register to controller
2025-12-24 14:00:12 | ERROR | stderr | INFO:     Started server process [24692]
